CustomerID,freq,freq_3m,latetime,earlytime,target,cutoff_date
17604.0,3,1,48,307,1,2010-12-01
15203.0,4,2,16,357,1,2010-12-01
12613.0,3,1,14,351,0,2010-12-01
13567.0,4,1,54,167,0,2010-12-01
12540.0,6,4,4,358,3,2010-12-01
13183.0,4,2,20,261,1,2010-12-01
16327.0,4,2,26,351,2,2010-12-01
14258.0,8,3,21,361,2,2010-12-01
13478.0,2,0,95,303,0,2010-12-01
16229.0,3,1,7,190,0,2010-12-01
13117.0,7,3,12,249,3,2010-12-01
18058.0,1,0,167,293,0,2010-12-01
13586.0,1,0,167,167,0,2010-12-01
18044.0,7,5,13,186,1,2010-12-01
14374.0,1,0,167,167,0,2010-12-01
17931.0,6,2,23,287,0,2010-12-01
13346.0,4,1,88,222,0,2010-12-01
15432.0,1,0,167,167,0,2010-12-01
14375.0,2,1,76,167,0,2010-12-01
14619.0,1,0,167,167,0,2010-12-01
18194.0,2,1,64,306,0,2010-12-01
14075.0,3,1,29,167,0,2010-12-01
17990.0,2,1,6,358,2,2010-12-01
14021.0,3,2,0,218,0,2010-12-01
14198.0,3,1,26,329,0,2010-12-01
17160.0,6,3,0,361,0,2010-12-01
15381.0,2,1,49,209,0,2010-12-01
16538.0,2,0,167,221,0,2010-12-01
17401.0,1,0,167,167,0,2010-12-01
13112.0,1,0,167,167,0,2010-12-01
16492.0,1,0,166,166,0,2010-12-01
14852.0,9,3,50,270,0,2010-12-01
13919.0,2,1,50,166,0,2010-12-01
16134.0,3,2,49,166,1,2010-12-01
13488.0,7,2,25,309,3,2010-12-01
15759.0,2,0,137,363,2,2010-12-01
17098.0,3,2,7,166,0,2010-12-01
18039.0,2,1,0,266,0,2010-12-01
12746.0,1,0,166,166,0,2010-12-01
12921.0,23,16,11,364,7,2010-12-01
13102.0,11,6,5,208,7,2010-12-01
17692.0,8,4,22,166,2,2010-12-01
17884.0,8,4,12,361,3,2010-12-01
15719.0,8,5,7,364,2,2010-12-01
13921.0,3,2,28,347,0,2010-12-01
17965.0,8,5,13,351,4,2010-12-01
13971.0,4,1,49,308,1,2010-12-01
14710.0,4,2,5,362,0,2010-12-01
15606.0,5,4,16,273,3,2010-12-01
16515.0,5,4,5,166,1,2010-12-01
16115.0,3,1,23,200,1,2010-12-01
14057.0,3,1,7,362,3,2010-12-01
13608.0,1,0,166,166,0,2010-12-01
17419.0,4,2,12,309,4,2010-12-01
14508.0,3,1,2,166,0,2010-12-01
16743.0,5,1,82,222,1,2010-12-01
12417.0,6,4,36,359,2,2010-12-01
14590.0,7,2,50,358,0,2010-12-01
16839.0,7,5,6,292,6,2010-12-01
15013.0,3,0,113,303,0,2010-12-01
16554.0,3,2,12,350,1,2010-12-01
13037.0,4,2,25,362,0,2010-12-01
16326.0,5,1,9,306,2,2010-12-01
17799.0,5,2,15,352,3,2010-12-01
13319.0,16,11,5,359,7,2010-12-01
16925.0,1,0,166,166,0,2010-12-01
17953.0,1,0,166,166,0,2010-12-01
16661.0,1,0,166,348,0,2010-12-01
13115.0,4,2,5,225,0,2010-12-01
14422.0,7,3,0,348,0,2010-12-01
15484.0,1,0,166,360,0,2010-12-01
15718.0,1,0,166,166,0,2010-12-01
13077.0,4,3,7,354,3,2010-12-01
17610.0,1,0,166,359,0,2010-12-01
17764.0,2,1,28,362,0,2010-12-01
15023.0,5,2,26,300,2,2010-12-01
17341.0,2,0,166,166,1,2010-12-01
13969.0,14,8,12,250,2,2010-12-01
13277.0,3,1,6,165,0,2010-12-01
13427.0,2,0,103,348,0,2010-12-01
17612.0,8,4,5,348,1,2010-12-01
17389.0,21,12,0,361,5,2010-12-01
16126.0,6,3,5,363,1,2010-12-01
15402.0,3,1,13,217,0,2010-12-01
15483.0,5,2,11,310,0,2010-12-01
16943.0,1,0,165,250,1,2010-12-01
16155.0,5,3,7,165,0,2010-12-01
13293.0,3,2,18,294,0,2010-12-01
15981.0,9,3,27,246,1,2010-12-01
18170.0,3,2,0,326,0,2010-12-01
15641.0,4,2,22,359,1,2010-12-01
16797.0,3,2,19,363,0,2010-12-01
12872.0,5,3,9,362,2,2010-12-01
15984.0,8,5,6,364,3,2010-12-01
12802.0,5,3,68,189,0,2010-12-01
13225.0,4,2,47,348,2,2010-12-01
13426.0,7,5,8,356,2,2010-12-01
15031.0,4,3,20,357,0,2010-12-01
14329.0,4,2,1,349,1,2010-12-01
14919.0,1,0,165,165,0,2010-12-01
12412.0,3,1,28,165,0,2010-12-01
16156.0,7,4,8,363,1,2010-12-01
12982.0,4,2,20,232,0,2010-12-01
17349.0,3,2,6,257,0,2010-12-01
13705.0,3,1,68,250,1,2010-12-01
16094.0,5,2,1,228,0,2010-12-01
15538.0,2,0,163,289,0,2010-12-01
14840.0,1,0,165,165,0,2010-12-01
13327.0,6,3,21,347,3,2010-12-01
14962.0,1,0,165,210,0,2010-12-01
17883.0,2,0,165,278,0,2010-12-01
13676.0,1,0,165,245,0,2010-12-01
15716.0,3,1,79,358,1,2010-12-01
12621.0,11,5,2,294,4,2010-12-01
15581.0,12,5,13,363,4,2010-12-01
16486.0,1,0,163,163,0,2010-12-01
13408.0,19,11,1,361,9,2010-12-01
18128.0,1,0,163,163,0,2010-12-01
14607.0,2,0,93,350,0,2010-12-01
13634.0,6,5,0,324,1,2010-12-01
14145.0,2,1,85,236,0,2010-12-01
17618.0,6,2,9,310,1,2010-12-01
15247.0,2,0,103,163,0,2010-12-01
16756.0,4,2,30,266,0,2010-12-01
17623.0,4,1,35,351,0,2010-12-01
16390.0,2,0,162,305,0,2010-12-01
16119.0,4,2,20,349,0,2010-12-01
17625.0,2,1,72,350,0,2010-12-01
15555.0,11,5,1,359,3,2010-12-01
17593.0,2,1,35,361,1,2010-12-01
16739.0,1,0,162,162,0,2010-12-01
16456.0,5,1,34,246,2,2010-12-01
15786.0,2,1,43,162,0,2010-12-01
12469.0,2,0,148,162,0,2010-12-01
14338.0,1,0,162,162,0,2010-12-01
16125.0,5,2,6,351,1,2010-12-01
15819.0,2,1,57,257,0,2010-12-01
15845.0,1,0,162,308,2,2010-12-01
14593.0,4,2,23,356,0,2010-12-01
13707.0,3,2,55,162,1,2010-12-01
16815.0,2,1,79,162,0,2010-12-01
16623.0,2,1,27,218,0,2010-12-01
15126.0,1,0,162,313,0,2010-12-01
16391.0,3,1,26,187,0,2010-12-01
13911.0,4,1,5,274,2,2010-12-01
14493.0,3,1,16,267,0,2010-12-01
18245.0,8,5,5,267,2,2010-12-01
16992.0,7,4,13,292,1,2010-12-01
16062.0,4,3,5,162,1,2010-12-01
13993.0,6,4,5,362,2,2010-12-01
13334.0,1,0,162,278,1,2010-12-01
16315.0,1,0,162,162,1,2010-12-01
16503.0,7,3,21,162,2,2010-12-01
15850.0,3,2,2,352,0,2010-12-01
17137.0,3,1,42,303,0,2010-12-01
13982.0,2,0,125,314,2,2010-12-01
15122.0,6,3,48,245,1,2010-12-01
15747.0,4,2,1,316,0,2010-12-01
16860.0,2,1,78,288,0,2010-12-01
14204.0,2,1,48,363,0,2010-12-01
17192.0,1,0,162,162,0,2010-12-01
16011.0,7,4,8,364,4,2010-12-01
13421.0,3,1,32,289,1,2010-12-01
17338.0,7,4,1,265,3,2010-12-01
17646.0,4,2,43,349,1,2010-12-01
13192.0,2,0,161,312,0,2010-12-01
12359.0,2,1,51,360,2,2010-12-01
15081.0,7,4,4,161,1,2010-12-01
12774.0,1,0,161,161,0,2010-12-01
13510.0,4,2,1,344,0,2010-12-01
16948.0,2,1,55,282,1,2010-12-01
16365.0,3,1,21,354,2,2010-12-01
16174.0,2,0,117,229,0,2010-12-01
13097.0,7,3,14,364,3,2010-12-01
12785.0,1,0,161,357,1,2010-12-01
16631.0,3,0,107,277,0,2010-12-01
13760.0,2,1,30,219,0,2010-12-01
16748.0,5,4,14,355,2,2010-12-01
16227.0,2,0,120,161,0,2010-12-01
15129.0,9,5,11,236,1,2010-12-01
12724.0,3,1,9,161,1,2010-12-01
16105.0,3,1,64,230,0,2010-12-01
16894.0,3,0,128,161,0,2010-12-01
15809.0,2,1,85,161,1,2010-12-01
14874.0,1,0,161,161,0,2010-12-01
13539.0,2,1,46,216,1,2010-12-01
15827.0,6,2,47,326,5,2010-12-01
14793.0,1,0,161,161,0,2010-12-01
14682.0,2,1,54,298,0,2010-12-01
13431.0,4,3,32,285,0,2010-12-01
17519.0,3,1,68,364,1,2010-12-01
16680.0,2,0,154,160,0,2010-12-01
15199.0,5,3,0,201,1,2010-12-01
13611.0,4,2,0,362,1,2010-12-01
16325.0,5,4,50,361,0,2010-12-01
17422.0,5,3,7,160,1,2010-12-01
17596.0,2,1,65,350,1,2010-12-01
12792.0,1,0,160,160,0,2010-12-01
12810.0,1,0,160,302,0,2010-12-01
15785.0,6,4,5,350,1,2010-12-01
17380.0,3,1,60,160,0,2010-12-01
14725.0,3,1,20,160,0,2010-12-01
17310.0,2,1,13,160,0,2010-12-01
15002.0,2,0,133,322,3,2010-12-01
17382.0,5,3,61,195,0,2010-12-01
15920.0,2,1,50,351,0,2010-12-01
13942.0,1,0,160,160,0,2010-12-01
12379.0,2,1,48,160,0,2010-12-01
16825.0,3,2,4,160,0,2010-12-01
13249.0,3,1,27,310,0,2010-12-01
16180.0,5,0,104,160,0,2010-12-01
14509.0,1,0,160,160,0,2010-12-01
17414.0,2,1,49,362,0,2010-12-01
13324.0,7,4,54,189,2,2010-12-01
14621.0,3,0,137,309,1,2010-12-01
15248.0,3,1,37,160,0,2010-12-01
14623.0,3,2,6,228,0,2010-12-01
12431.0,7,2,35,319,5,2010-12-01
14798.0,3,1,7,274,1,2010-12-01
15991.0,1,0,160,160,0,2010-12-01
17304.0,1,0,160,160,0,2010-12-01
15913.0,1,0,160,160,0,2010-12-01
18041.0,10,7,27,320,7,2010-12-01
17345.0,3,1,1,364,0,2010-12-01
16918.0,4,1,48,362,1,2010-12-01
17092.0,5,2,63,301,0,2010-12-01
14790.0,3,2,0,354,0,2010-12-01
17686.0,2,1,49,159,1,2010-12-01
12705.0,5,4,9,159,1,2010-12-01
13662.0,6,4,11,284,0,2010-12-01
13104.0,2,1,41,279,1,2010-12-01
15251.0,4,1,40,305,0,2010-12-01
17127.0,4,2,54,361,0,2010-12-01
14566.0,3,1,43,159,0,2010-12-01
16683.0,1,0,159,159,0,2010-12-01
17582.0,2,1,72,249,0,2010-12-01
15051.0,4,2,5,364,0,2010-12-01
13778.0,2,0,117,191,0,2010-12-01
14732.0,4,2,18,356,1,2010-12-01
13057.0,2,0,156,257,0,2010-12-01
17142.0,2,1,30,310,0,2010-12-01
15717.0,3,1,47,218,0,2010-12-01
14562.0,4,2,16,296,2,2010-12-01
13203.0,4,2,12,348,0,2010-12-01
12779.0,4,2,18,362,3,2010-12-01
14583.0,2,1,9,247,0,2010-12-01
15125.0,5,0,105,244,0,2010-12-01
15043.0,5,1,89,159,0,2010-12-01
12741.0,2,0,155,159,0,2010-12-01
17099.0,1,0,159,159,0,2010-12-01
13208.0,2,1,75,362,1,2010-12-01
15240.0,5,4,0,360,1,2010-12-01
14401.0,4,1,50,351,2,2010-12-01
15674.0,4,2,43,357,0,2010-12-01
15629.0,4,2,76,158,0,2010-12-01
14648.0,6,3,42,355,0,2010-12-01
14326.0,2,1,89,158,0,2010-12-01
16841.0,3,1,54,322,1,2010-12-01
13291.0,6,3,40,292,0,2010-12-01
17138.0,2,1,15,299,0,2010-12-01
17804.0,2,1,2,364,0,2010-12-01
17050.0,3,1,1,308,2,2010-12-01
16961.0,2,1,14,158,0,2010-12-01
15824.0,2,1,79,158,0,2010-12-01
16539.0,6,2,30,158,2,2010-12-01
15779.0,2,1,89,158,0,2010-12-01
15660.0,3,2,7,298,1,2010-12-01
15580.0,5,3,2,296,0,2010-12-01
14275.0,4,3,21,233,0,2010-12-01
15569.0,3,2,16,275,1,2010-12-01
16258.0,7,4,13,265,0,2010-12-01
16858.0,3,2,32,350,1,2010-12-01
16777.0,2,1,39,258,0,2010-12-01
14058.0,2,1,88,156,0,2010-12-01
13861.0,2,1,55,156,0,2010-12-01
15144.0,9,5,5,352,1,2010-12-01
18260.0,14,10,0,350,2,2010-12-01
14199.0,3,1,49,156,0,2010-12-01
15998.0,5,3,19,364,1,2010-12-01
16950.0,5,2,16,310,1,2010-12-01
13585.0,1,0,156,364,0,2010-12-01
14532.0,3,2,37,324,3,2010-12-01
13414.0,2,1,89,229,1,2010-12-01
16563.0,3,2,26,364,0,2010-12-01
14867.0,2,1,21,360,1,2010-12-01
14505.0,4,1,30,356,2,2010-12-01
17194.0,1,0,156,156,1,2010-12-01
17561.0,2,1,16,359,0,2010-12-01
17372.0,7,5,7,362,3,2010-12-01
12951.0,5,3,12,324,2,2010-12-01
16529.0,3,0,103,156,0,2010-12-01
15264.0,1,0,156,156,0,2010-12-01
17812.0,3,2,0,156,1,2010-12-01
17905.0,2,1,76,306,2,2010-12-01
17640.0,3,2,5,252,0,2010-12-01
17001.0,7,3,2,250,2,2010-12-01
16838.0,1,0,156,289,1,2010-12-01
14676.0,4,3,20,265,0,2010-12-01
14341.0,5,4,46,364,2,2010-12-01
14437.0,3,1,30,209,1,2010-12-01
16733.0,1,0,155,155,0,2010-12-01
14769.0,5,3,16,349,2,2010-12-01
17863.0,4,2,39,278,2,2010-12-01
14947.0,2,1,14,250,0,2010-12-01
16138.0,2,1,4,216,0,2010-12-01
12935.0,4,2,1,233,1,2010-12-01
16040.0,3,2,56,235,0,2010-12-01
17437.0,1,0,155,155,0,2010-12-01
15694.0,8,5,22,358,4,2010-12-01
16012.0,2,1,27,155,0,2010-12-01
15953.0,7,5,12,362,2,2010-12-01
12980.0,7,4,12,363,4,2010-12-01
13129.0,2,1,78,155,0,2010-12-01
17578.0,6,0,100,155,0,2010-12-01
15791.0,1,0,155,267,0,2010-12-01
14295.0,2,1,64,357,0,2010-12-01
16571.0,5,2,21,257,0,2010-12-01
17019.0,5,4,1,363,2,2010-12-01
13123.0,2,0,98,155,0,2010-12-01
12451.0,3,2,89,155,1,2010-12-01
12784.0,1,0,155,155,0,2010-12-01
15882.0,2,1,13,355,2,2010-12-01
17667.0,3,1,61,280,1,2010-12-01
17669.0,2,1,88,243,0,2010-12-01
17259.0,3,2,71,281,1,2010-12-01
13831.0,3,1,47,355,1,2010-12-01
12346.0,1,0,155,351,1,2010-12-01
15489.0,3,2,26,319,0,2010-12-01
17326.0,2,1,34,155,0,2010-12-01
14915.0,6,5,1,362,0,2010-12-01
14651.0,3,2,20,257,0,2010-12-01
13152.0,3,2,43,320,0,2010-12-01
12485.0,1,0,155,155,0,2010-12-01
18036.0,6,3,11,347,0,2010-12-01
14020.0,2,0,102,155,0,2010-12-01
17576.0,11,7,7,362,5,2010-12-01
13859.0,1,0,155,155,1,2010-12-01
12527.0,2,0,120,155,2,2010-12-01
12799.0,1,0,155,155,0,2010-12-01
14182.0,3,1,69,222,0,2010-12-01
13577.0,3,2,8,351,0,2010-12-01
14735.0,13,7,14,361,5,2010-12-01
14477.0,2,1,62,330,1,2010-12-01
13023.0,1,0,154,154,0,2010-12-01
16835.0,3,1,13,195,1,2010-12-01
14835.0,1,0,154,243,0,2010-12-01
13223.0,2,1,49,291,0,2010-12-01
12567.0,3,1,14,292,3,2010-12-01
13939.0,2,1,57,238,1,2010-12-01
13299.0,2,1,49,154,0,2010-12-01
16103.0,10,3,15,326,0,2010-12-01
17342.0,2,1,5,295,0,2010-12-01
14774.0,1,0,154,154,0,2010-12-01
16923.0,8,6,1,303,3,2010-12-01
14006.0,1,0,154,278,1,2010-12-01
13562.0,2,1,27,320,0,2010-12-01
12788.0,4,1,89,154,0,2010-12-01
12529.0,1,0,154,154,0,2010-12-01
14389.0,2,1,50,216,0,2010-12-01
15425.0,2,1,26,289,0,2010-12-01
14049.0,7,5,13,243,1,2010-12-01
13620.0,1,0,154,154,0,2010-12-01
15430.0,2,0,93,154,0,2010-12-01
12380.0,4,0,91,288,0,2010-12-01
18225.0,10,5,12,361,2,2010-12-01
17332.0,1,0,154,282,0,2010-12-01
12695.0,1,0,154,291,0,2010-12-01
13027.0,6,3,11,314,1,2010-12-01
16176.0,2,1,47,246,0,2010-12-01
13451.0,4,2,7,254,1,2010-12-01
12415.0,7,4,1,153,3,2010-12-01
14092.0,5,3,0,349,3,2010-12-01
13813.0,1,0,153,359,0,2010-12-01
15842.0,2,1,19,153,0,2010-12-01
16556.0,5,3,1,358,2,2010-12-01
17155.0,1,0,153,362,0,2010-12-01
13214.0,4,2,43,272,0,2010-12-01
13752.0,1,0,153,153,0,2010-12-01
13739.0,1,0,153,153,0,2010-12-01
17508.0,3,1,7,358,0,2010-12-01
14530.0,5,3,22,313,1,2010-12-01
17676.0,3,1,42,245,1,2010-12-01
16686.0,5,4,15,359,2,2010-12-01
14398.0,2,1,27,153,0,2010-12-01
12708.0,3,2,30,347,2,2010-12-01
17666.0,3,0,103,153,0,2010-12-01
14205.0,5,3,20,268,0,2010-12-01
17531.0,1,0,153,244,0,2010-12-01
18053.0,2,0,151,153,0,2010-12-01
13756.0,5,4,11,350,3,2010-12-01
14555.0,2,1,7,347,1,2010-12-01
14217.0,6,4,2,153,4,2010-12-01
15447.0,1,0,153,251,1,2010-12-01
15486.0,1,0,153,153,0,2010-12-01
13269.0,6,3,7,363,2,2010-12-01
14584.0,2,1,47,286,0,2010-12-01
16071.0,1,0,153,281,0,2010-12-01
17748.0,1,0,153,153,0,2010-12-01
13814.0,1,0,153,153,0,2010-12-01
14609.0,4,2,16,294,1,2010-12-01
13875.0,4,2,13,348,1,2010-12-01
16283.0,2,1,44,275,0,2010-12-01
13872.0,1,0,153,351,0,2010-12-01
12714.0,3,2,14,361,1,2010-12-01
14754.0,2,1,51,316,1,2010-12-01
13649.0,4,1,23,153,1,2010-12-01
18215.0,3,1,63,249,0,2010-12-01
13589.0,2,1,75,359,0,2010-12-01
17029.0,3,2,8,289,0,2010-12-01
12575.0,2,1,83,152,0,2010-12-01
12653.0,1,0,152,152,1,2010-12-01
13021.0,5,4,0,360,1,2010-12-01
15852.0,1,0,152,152,0,2010-12-01
14299.0,8,4,13,363,4,2010-12-01
12468.0,1,0,152,308,1,2010-12-01
17572.0,4,3,14,350,1,2010-12-01
17083.0,3,2,35,294,2,2010-12-01
13984.0,4,2,12,358,2,2010-12-01
17239.0,3,2,13,152,1,2010-12-01
14113.0,6,5,1,357,1,2010-12-01
16190.0,4,2,20,351,0,2010-12-01
15888.0,2,1,26,152,0,2010-12-01
13081.0,9,6,14,357,5,2010-12-01
15628.0,5,2,27,352,1,2010-12-01
17176.0,1,0,152,303,0,2010-12-01
13735.0,4,3,2,352,0,2010-12-01
18109.0,12,9,1,152,6,2010-12-01
17651.0,6,0,124,152,0,2010-12-01
13650.0,2,1,0,308,0,2010-12-01
13302.0,1,0,152,152,0,2010-12-01
15851.0,1,0,152,152,0,2010-12-01
16926.0,4,1,82,152,1,2010-12-01
14952.0,9,7,22,362,3,2010-12-01
12765.0,3,0,98,267,0,2010-12-01
14755.0,6,2,7,362,2,2010-12-01
16654.0,3,1,62,238,1,2010-12-01
16809.0,3,2,58,231,0,2010-12-01
12576.0,3,2,18,152,1,2010-12-01
14051.0,8,6,7,362,6,2010-12-01
13292.0,3,1,41,152,1,2010-12-01
13439.0,2,1,14,152,0,2010-12-01
17187.0,1,0,152,152,0,2010-12-01
15062.0,3,1,49,236,2,2010-12-01
14540.0,4,2,5,358,1,2010-12-01
13557.0,5,4,41,357,0,2010-12-01
18217.0,2,0,139,152,0,2010-12-01
18061.0,7,4,2,361,3,2010-12-01
17080.0,5,2,5,152,0,2010-12-01
17635.0,2,1,50,216,0,2010-12-01
16907.0,4,3,12,152,2,2010-12-01
13004.0,8,5,12,350,5,2010-12-01
14154.0,5,3,7,321,0,2010-12-01
17851.0,2,1,48,362,0,2010-12-01
15015.0,2,0,127,351,0,2010-12-01
12477.0,2,1,25,249,1,2010-12-01
14693.0,6,2,51,151,0,2010-12-01
12422.0,7,4,20,347,1,2010-12-01
18065.0,9,6,14,356,3,2010-12-01
18230.0,2,1,4,151,1,2010-12-01
17734.0,1,0,151,268,0,2010-12-01
15218.0,5,2,15,308,1,2010-12-01
17236.0,2,1,36,268,3,2010-12-01
12633.0,3,1,8,151,1,2010-12-01
15498.0,11,9,1,349,5,2010-12-01
14699.0,3,1,61,151,0,2010-12-01
14963.0,7,6,5,151,0,2010-12-01
17428.0,11,9,0,364,6,2010-12-01
13113.0,10,6,1,247,5,2010-12-01
15034.0,5,4,12,203,2,2010-12-01
17644.0,4,2,20,287,0,2010-12-01
13246.0,5,4,19,151,3,2010-12-01
16409.0,4,2,6,352,1,2010-12-01
17850.0,60,40,64,360,34,2010-12-01
18002.0,2,1,1,357,0,2010-12-01
17988.0,4,0,113,358,1,2010-12-01
14366.0,1,0,151,151,0,2010-12-01
17021.0,4,2,68,215,0,2010-12-01
14896.0,2,0,139,359,1,2010-12-01
15443.0,2,0,100,268,1,2010-12-01
13782.0,3,1,79,359,1,2010-12-01
13125.0,1,0,149,149,0,2010-12-01
15369.0,5,0,118,357,0,2010-12-01
14647.0,1,0,149,149,0,2010-12-01
16032.0,6,1,82,149,0,2010-12-01
13029.0,2,1,0,149,1,2010-12-01
14828.0,5,3,14,358,1,2010-12-01
17406.0,2,1,70,359,3,2010-12-01
14655.0,2,1,14,222,0,2010-12-01
13629.0,5,3,39,292,2,2010-12-01
17960.0,1,0,148,267,0,2010-12-01
16974.0,1,0,148,190,0,2010-12-01
15291.0,9,7,5,362,4,2010-12-01
18179.0,1,0,148,289,2,2010-12-01
17376.0,2,1,30,148,1,2010-12-01
15627.0,2,1,83,148,0,2010-12-01
13041.0,3,1,76,215,0,2010-12-01
12755.0,6,3,11,319,1,2010-12-01
15678.0,2,1,21,148,0,2010-12-01
14701.0,5,3,68,310,2,2010-12-01
17774.0,3,1,23,295,1,2010-12-01
16110.0,1,0,148,148,1,2010-12-01
16493.0,2,1,70,249,2,2010-12-01
15969.0,2,1,51,148,0,2010-12-01
15611.0,5,3,9,309,1,2010-12-01
16177.0,5,3,62,273,0,2010-12-01
17464.0,1,0,148,245,0,2010-12-01
12953.0,1,0,148,148,0,2010-12-01
12693.0,3,2,22,148,1,2010-12-01
15076.0,2,0,118,148,0,2010-12-01
17469.0,6,3,26,349,0,2010-12-01
12500.0,2,1,61,299,2,2010-12-01
14900.0,1,0,148,148,0,2010-12-01
17307.0,6,4,21,315,0,2010-12-01
17218.0,5,4,4,309,4,2010-12-01
15253.0,2,1,29,212,0,2010-12-01
14818.0,2,1,84,273,0,2010-12-01
14898.0,4,2,7,362,3,2010-12-01
17679.0,1,0,147,362,0,2010-12-01
14679.0,2,1,7,357,0,2010-12-01
16570.0,8,5,5,245,1,2010-12-01
15650.0,1,0,147,254,0,2010-12-01
16576.0,2,1,46,147,0,2010-12-01
17901.0,2,0,147,147,0,2010-12-01
12403.0,1,0,147,147,0,2010-12-01
12678.0,6,3,1,327,3,2010-12-01
12402.0,3,2,18,296,1,2010-12-01
12730.0,1,0,147,147,0,2010-12-01
16153.0,5,1,46,188,1,2010-12-01
14452.0,2,1,21,147,0,2010-12-01
15841.0,3,2,12,355,1,2010-12-01
15245.0,4,1,28,221,0,2010-12-01
14745.0,3,0,127,263,1,2010-12-01
12825.0,1,0,147,267,0,2010-12-01
14186.0,2,1,53,270,0,2010-12-01
14239.0,3,1,57,360,2,2010-12-01
14876.0,1,0,147,187,0,2010-12-01
12749.0,4,3,25,147,0,2010-12-01
18171.0,2,0,96,329,1,2010-12-01
17707.0,3,2,2,358,1,2010-12-01
17145.0,3,0,138,284,0,2010-12-01
13909.0,2,1,49,147,0,2010-12-01
15879.0,2,1,30,348,0,2010-12-01
14279.0,1,0,146,307,0,2010-12-01
16859.0,4,2,42,271,0,2010-12-01
12632.0,1,0,146,190,0,2010-12-01
15137.0,1,0,146,306,0,2010-12-01
14016.0,3,1,22,326,1,2010-12-01
14748.0,3,2,63,271,2,2010-12-01
16700.0,6,4,15,363,3,2010-12-01
14715.0,2,1,68,315,2,2010-12-01
12759.0,3,2,12,361,0,2010-12-01
16443.0,1,0,146,146,0,2010-12-01
15504.0,1,0,146,291,0,2010-12-01
14770.0,2,0,93,278,1,2010-12-01
17110.0,1,0,146,236,0,2010-12-01
15133.0,2,1,8,146,1,2010-12-01
16873.0,3,1,55,294,1,2010-12-01
17213.0,2,0,123,350,3,2010-12-01
14101.0,5,2,14,247,2,2010-12-01
16934.0,2,1,9,247,0,2010-12-01
17129.0,1,0,146,146,0,2010-12-01
15494.0,2,0,104,355,0,2010-12-01
13534.0,10,6,5,146,8,2010-12-01
16649.0,1,0,146,146,0,2010-12-01
13288.0,3,1,69,292,0,2010-12-01
15056.0,1,0,146,146,0,2010-12-01
14175.0,3,2,44,253,1,2010-12-01
13677.0,2,1,30,146,0,2010-12-01
14639.0,2,1,34,287,2,2010-12-01
12712.0,4,2,25,356,4,2010-12-01
12399.0,2,1,11,270,0,2010-12-01
18276.0,3,2,18,355,0,2010-12-01
12975.0,5,3,62,359,0,2010-12-01
15127.0,1,0,145,145,0,2010-12-01
13201.0,2,0,128,268,0,2010-12-01
16544.0,1,0,145,288,0,2010-12-01
16057.0,1,0,145,327,1,2010-12-01
13835.0,1,0,145,271,0,2010-12-01
16383.0,3,2,22,299,0,2010-12-01
12782.0,6,5,0,145,2,2010-12-01
15518.0,2,1,5,345,3,2010-12-01
12592.0,3,0,145,145,0,2010-12-01
16008.0,8,7,8,256,0,2010-12-01
14695.0,1,0,145,358,0,2010-12-01
16650.0,6,2,46,145,0,2010-12-01
14692.0,6,3,6,243,2,2010-12-01
12963.0,4,2,61,145,1,2010-12-01
18279.0,1,0,145,145,0,2010-12-01
12841.0,15,12,5,145,8,2010-12-01
13399.0,3,1,90,145,0,2010-12-01
14702.0,6,3,5,355,5,2010-12-01
12839.0,5,3,5,358,3,2010-12-01
17228.0,2,1,81,263,3,2010-12-01
13576.0,4,2,18,357,4,2010-12-01
17492.0,2,0,104,144,0,2010-12-01
13734.0,3,0,134,228,0,2010-12-01
13485.0,6,5,2,362,0,2010-12-01
14580.0,1,0,144,144,0,2010-12-01
15283.0,3,1,16,144,0,2010-12-01
16889.0,2,1,23,191,1,2010-12-01
16693.0,2,1,37,282,0,2010-12-01
17085.0,13,11,2,359,3,2010-12-01
15965.0,5,3,7,362,1,2010-12-01
13145.0,2,1,46,225,1,2010-12-01
16985.0,7,2,2,355,2,2010-12-01
13595.0,1,0,142,272,0,2010-12-01
14805.0,2,1,30,247,1,2010-12-01
17802.0,4,2,2,352,1,2010-12-01
16049.0,3,2,1,142,0,2010-12-01
14516.0,1,0,142,142,0,2010-12-01
17289.0,3,2,2,267,0,2010-12-01
16182.0,3,1,64,266,1,2010-12-01
17847.0,1,0,141,271,0,2010-12-01
14672.0,1,0,141,306,1,2010-12-01
14608.0,4,2,5,359,1,2010-12-01
13895.0,1,0,141,362,0,2010-12-01
17314.0,4,1,19,362,2,2010-12-01
13779.0,1,0,141,141,0,2010-12-01
17838.0,3,0,106,256,3,2010-12-01
18238.0,1,0,141,141,0,2010-12-01
18135.0,3,2,18,260,0,2010-12-01
17365.0,4,3,12,302,2,2010-12-01
17143.0,2,1,43,141,0,2010-12-01
13044.0,2,0,118,326,1,2010-12-01
14248.0,2,1,85,141,1,2010-12-01
15673.0,2,1,77,281,1,2010-12-01
17950.0,2,1,30,330,2,2010-12-01
16320.0,3,1,79,307,0,2010-12-01
16915.0,4,3,12,195,0,2010-12-01
17340.0,4,2,26,289,2,2010-12-01
16013.0,22,17,5,357,12,2010-12-01
14870.0,3,1,39,309,0,2010-12-01
15563.0,1,0,140,306,1,2010-12-01
14069.0,1,0,140,187,0,2010-12-01
