CustomerID,freq,freq_3m,latetime,earlytime,monetary_total,monetary_avg_invoice,avg_qty_invoice,avg_price,unique_products,active_months,avg_days_between,target,cutoff_date
16481.0,1,0,125,125,453.38,453.38,201.0,2.63125,16,1,180.0,0,2010-06-01
13459.0,2,1,67,125,1160.4099999999999,580.2049999999999,493.0,2.282191780821918,57,2,57.0,0,2010-06-01
16281.0,1,0,125,125,781.52,781.52,392.0,2.3485714285714288,7,1,180.0,0,2010-06-01
12905.0,2,1,19,125,1018.42,509.21,266.0,3.648703703703703,52,2,105.0,0,2010-06-01
12361.0,2,1,22,125,207.35,103.675,41.5,4.280769230769231,11,2,103.0,0,2010-06-01
15218.0,6,5,4,125,3057.1899999999996,509.5316666666666,275.5,2.894042553191489,68,4,24.0,3,2010-06-01
14532.0,4,2,43,141,1779.2200000000003,444.80500000000006,130.0,3.8984523809523814,143,3,32.333333333333336,1,2010-06-01
17335.0,1,0,127,127,143.81,143.81,91.0,2.6825,19,1,180.0,0,2010-06-01
16787.0,2,1,64,141,687.2600000000001,343.63000000000005,144.5,3.6975555555555553,84,2,77.0,0,2010-06-01
17416.0,3,2,18,168,3770.53,1256.8433333333335,519.6666666666666,3.8312280701754386,99,3,74.5,5,2010-06-01
15640.0,6,1,53,168,4151.79,691.965,337.6666666666667,2.9369523809523814,73,4,22.8,4,2010-06-01
12992.0,1,0,168,168,93.35000000000001,93.35000000000001,21.0,4.55,6,1,180.0,0,2010-06-01
15672.0,1,0,168,168,45.300000000000004,45.300000000000004,10.0,6.883333333333333,3,1,180.0,0,2010-06-01
13000.0,1,0,168,168,497.6500000000001,497.6500000000001,169.0,4.106451612903226,31,1,180.0,0,2010-06-01
17012.0,1,0,168,168,360.61,360.61,251.0,2.2011111111111115,34,1,180.0,0,2010-06-01
16098.0,3,1,45,167,760.31,253.43666666666664,207.66666666666666,2.63,37,3,61.0,3,2010-06-01
16554.0,2,1,67,167,743.79,371.895,162.5,3.873,33,2,100.0,1,2010-06-01
13004.0,10,5,3,167,3343.86,334.386,212.6,2.7818965517241385,160,6,17.77777777777778,3,2010-06-01
15838.0,3,2,36,167,1560.56,520.1866666666666,301.3333333333333,1.7699999999999998,5,3,65.0,2,2010-06-01
17572.0,2,1,35,167,101.46000000000001,50.730000000000004,35.0,1.7580000000000002,4,2,132.0,1,2010-06-01
13902.0,5,1,75,167,34095.26,6819.052000000001,44120.0,0.8269841269841273,58,4,22.5,0,2010-06-01
17213.0,4,1,83,167,1337.95,334.4875,132.75,3.8871212121212113,52,3,27.666666666666668,2,2010-06-01
17251.0,1,0,167,167,306.40000000000003,306.40000000000003,158.0,3.2620000000000005,20,1,180.0,0,2010-06-01
16858.0,6,2,35,167,2230.44,371.74,129.0,4.176153846153846,50,5,25.8,1,2010-06-01
17082.0,3,1,68,167,1785.38,595.1266666666667,320.6666666666667,2.5226315789473683,49,2,49.0,0,2010-06-01
14607.0,6,2,10,167,7020.429999999999,1170.0716666666665,572.1666666666666,3.1008181818181826,74,4,31.2,2,2010-06-01
16064.0,1,0,168,168,109.31,109.31,55.0,2.7035294117647064,17,1,180.0,0,2010-06-01
17262.0,4,3,12,167,454.2,113.55,32.0,6.975,3,3,51.333333333333336,2,2010-06-01
13577.0,4,1,41,168,624.4799999999999,156.11999999999998,68.75,4.031470588235294,28,2,42.0,1,2010-06-01
12920.0,3,1,14,168,323.86,107.95333333333333,97.33333333333333,2.421875,32,2,76.5,0,2010-06-01
16327.0,6,3,33,168,3967.67,661.2783333333333,611.3333333333334,2.164632587859425,174,5,26.8,2,2010-06-01
15920.0,3,1,68,168,164.49,54.830000000000005,23.333333333333332,5.093333333333334,20,2,50.0,1,2010-06-01
12613.0,2,1,52,168,1725.7299999999998,862.8649999999999,533.5,2.9752325581395342,78,2,116.0,2,2010-06-01
17318.0,1,0,168,168,157.33,157.33,59.0,3.477647058823529,17,1,180.0,0,2010-06-01
17965.0,7,3,3,168,2700.5299999999997,385.78999999999996,285.7142857142857,2.8884307692307694,276,5,27.0,3,2010-06-01
14401.0,5,2,35,168,1692.8299999999997,338.5659999999999,252.2,2.675384615384615,41,4,33.0,3,2010-06-01
15188.0,1,0,168,168,310.42999999999995,310.42999999999995,233.0,2.6047826086956523,23,1,180.0,0,2010-06-01
16019.0,8,3,63,168,4264.32,533.04,291.875,3.25012987012987,64,3,14.571428571428571,4,2010-06-01
12926.0,2,1,90,168,592.51,296.255,131.5,2.745982142857143,99,2,78.0,0,2010-06-01
17623.0,2,1,12,168,440.7,220.35,59.0,4.768181818181818,58,2,155.0,3,2010-06-01
15015.0,11,6,4,168,1895.5800000000002,172.32545454545456,107.0909090909091,2.1792608695652174,133,6,15.9,2,2010-06-01
14796.0,4,2,60,168,748.55,187.1375,68.25,3.4398958333333334,56,4,35.333333333333336,0,2010-06-01
14042.0,1,0,168,168,431.98,431.98,180.0,3.74,21,1,180.0,0,2010-06-01
15867.0,10,5,35,168,2919.1400000000003,291.91400000000004,149.9,3.3953271028037384,240,5,14.222222222222221,3,2010-06-01
16125.0,8,4,6,168,2739.15,342.39375,144.75,3.5266145833333327,129,6,22.428571428571427,3,2010-06-01
13591.0,3,2,26,168,653.8100000000001,217.9366666666667,64.33333333333333,5.8889655172413775,28,3,70.5,0,2010-06-01
16280.0,1,0,168,168,238.05,238.05,101.0,3.8062499999999995,16,1,180.0,0,2010-06-01
17866.0,1,0,168,168,149.5,149.5,40.0,3.7375,4,1,180.0,1,2010-06-01
15534.0,1,0,168,168,162.25,162.25,63.0,3.7375,8,1,180.0,0,2010-06-01
18220.0,2,1,25,167,561.2800000000001,280.64000000000004,276.0,4.172307692307693,12,2,141.0,1,2010-06-01
17233.0,1,0,167,167,179.36,179.36,60.0,4.553076923076923,13,1,180.0,0,2010-06-01
15637.0,2,1,83,167,412.97999999999996,206.48999999999998,228.0,2.2922222222222226,17,2,83.0,1,2010-06-01
15393.0,3,1,10,167,659.48,219.82666666666668,76.0,4.02,29,3,77.5,0,2010-06-01
18177.0,3,2,3,167,875.45,291.81666666666666,176.33333333333334,1.9280769230769235,23,3,81.0,0,2010-06-01
13473.0,6,5,17,167,2235.12,372.52,122.33333333333333,4.485714285714286,44,4,29.4,0,2010-06-01
16605.0,1,0,167,167,60.48,60.48,144.0,0.42,1,1,180.0,0,2010-06-01
12956.0,3,0,127,167,413.82,137.94,102.0,1.838695652173913,23,2,19.0,0,2010-06-01
12971.0,8,4,18,167,1907.2500000000002,238.40625000000003,400.875,4.653666666666667,19,5,20.714285714285715,6,2010-06-01
13711.0,6,2,21,167,1360.1200000000001,226.6866666666667,97.16666666666667,4.397352941176471,63,4,28.6,0,2010-06-01
15394.0,3,2,8,167,1027.66,342.55333333333334,192.66666666666666,3.3987999999999996,42,2,79.0,2,2010-06-01
14460.0,3,1,29,167,389.03999999999996,129.67999999999998,224.66666666666666,1.594736842105263,18,3,68.0,0,2010-06-01
14769.0,4,2,69,166,2141.37,535.3425,474.5,2.29993006993007,132,3,31.666666666666668,2,2010-06-01
15312.0,5,2,24,166,1414.8899999999999,282.97799999999995,147.4,3.3935999999999997,61,5,35.25,0,2010-06-01
17646.0,5,2,10,166,1449.5400000000002,289.908,113.8,5.269857142857143,56,5,38.5,2,2010-06-01
13952.0,7,5,11,166,6577.130000000001,939.5900000000001,432.0,3.512689655172414,117,4,25.333333333333332,1,2010-06-01
15713.0,2,1,62,166,482.94000000000005,241.47000000000003,150.5,3.708787878787879,32,2,104.0,0,2010-06-01
16366.0,3,1,25,166,1220.8299999999997,406.9433333333332,208.66666666666666,3.2624999999999997,57,3,70.5,0,2010-06-01
18286.0,1,0,166,166,462.95,462.95,114.0,7.98235294117647,17,1,180.0,1,2010-06-01
17368.0,1,0,167,167,191.72,191.72,79.0,3.3765957446808508,47,1,180.0,2,2010-06-01
17625.0,2,0,120,167,1618.94,809.47,448.5,2.396624203821656,140,2,47.0,1,2010-06-01
15527.0,6,2,63,167,1378.39,229.73166666666668,102.0,3.3407999999999998,57,4,20.2,6,2010-06-01
15785.0,5,3,4,167,1773.9299999999998,354.78599999999994,278.6,2.763947368421052,57,4,40.25,2,2010-06-01
17095.0,2,1,74,167,629.93,314.965,160.0,4.4239999999999995,24,2,93.0,1,2010-06-01
16713.0,8,1,60,167,3636.4700000000007,454.5587500000001,293.75,3.55622641509434,222,4,14.857142857142858,5,2010-06-01
12941.0,1,0,167,167,377.49000000000007,377.49000000000007,381.0,1.645925925925926,27,1,180.0,0,2010-06-01
17596.0,4,3,8,167,984.26,246.065,284.25,2.13239263803681,123,4,52.666666666666664,1,2010-06-01
15812.0,4,2,46,167,1179.68,294.92,202.75,2.524461538461538,52,4,39.666666666666664,2,2010-06-01
14966.0,2,0,166,167,324.47,162.235,267.5,2.381363636363637,41,1,0.0,0,2010-06-01
15070.0,2,1,34,167,630.85,315.425,151.5,3.6387096774193552,26,2,133.0,0,2010-06-01
18260.0,3,2,29,167,911.8800000000001,303.96000000000004,148.66666666666666,4.746470588235295,15,3,68.5,4,2010-06-01
16749.0,2,1,34,167,4157.879999999999,2078.9399999999996,955.0,2.9561111111111114,53,2,132.0,0,2010-06-01
13405.0,2,1,12,167,532.76,266.38,323.0,4.751818181818182,11,2,155.0,1,2010-06-01
17797.0,4,2,11,167,925.06,231.265,110.0,2.9495833333333334,102,4,51.333333333333336,0,2010-06-01
13823.0,3,1,81,167,1230.74,410.24666666666667,169.33333333333334,6.017808219178082,65,3,42.5,1,2010-06-01
15566.0,1,0,167,167,138.22,138.22,110.0,1.8259999999999998,5,1,180.0,0,2010-06-01
13050.0,6,3,36,167,2245.7299999999996,374.28833333333324,186.33333333333334,2.7782800000000005,223,5,25.6,5,2010-06-01
13756.0,4,1,19,167,868.8900000000001,217.22250000000003,124.75,3.105512820512821,58,4,48.666666666666664,1,2010-06-01
17816.0,2,0,101,167,59.55,29.775,25.0,1.3160714285714283,28,2,65.0,0,2010-06-01
16308.0,1,0,167,167,960.0,960.0,3000.0,0.32,1,1,180.0,1,2010-06-01
14897.0,2,1,35,167,621.6600000000001,310.83000000000004,171.0,3.314857142857143,33,2,131.0,0,2010-06-01
17908.0,2,1,41,168,521.17,260.585,163.5,2.6940449438202245,84,2,126.0,1,2010-06-01
15329.0,4,3,17,168,789.47,197.3675,83.25,4.565652173913044,37,3,50.0,1,2010-06-01
17825.0,4,1,41,168,701.9599999999999,175.48999999999998,129.0,2.367777777777778,24,2,42.0,0,2010-06-01
13668.0,6,4,53,171,2145.9799999999996,357.66333333333324,124.66666666666667,4.125324675324675,63,4,23.2,5,2010-06-01
14790.0,3,1,60,171,800.88,266.96,287.6666666666667,2.3506666666666667,36,2,55.0,1,2010-06-01
17487.0,1,0,171,171,160.55,160.55,37.0,6.0625,8,1,180.0,0,2010-06-01
17958.0,1,0,171,171,465.42,465.42,200.0,3.250689655172413,29,1,180.0,0,2010-06-01
17754.0,5,2,39,171,1926.58,385.316,393.8,1.4257142857142857,106,4,32.5,2,2010-06-01
15898.0,13,7,6,171,2421.1000000000004,186.23846153846156,61.76923076923077,4.0930026109660576,170,6,13.166666666666666,4,2010-06-01
14130.0,1,0,171,171,339.87,339.87,268.0,2.0290322580645164,62,1,180.0,0,2010-06-01
17860.0,2,0,171,171,246.94,123.47,61.0,2.667636363636363,47,1,0.0,0,2010-06-01
12664.0,1,0,169,169,549.08,549.08,134.0,12.7225,4,1,180.0,1,2010-06-01
16719.0,3,1,82,169,856.8399999999999,285.6133333333333,148.33333333333334,3.7571999999999997,64,3,43.0,1,2010-06-01
16442.0,2,1,47,169,282.6799999999999,141.33999999999995,68.5,2.599473684210526,74,2,122.0,0,2010-06-01
13317.0,4,2,31,169,1431.11,357.7775,206.75,2.9431645569620257,62,3,46.0,4,2010-06-01
15196.0,1,0,169,169,149.7,149.7,66.0,2.5413043478260873,23,1,180.0,0,2010-06-01
15956.0,1,0,169,169,326.4,326.4,128.0,2.55,1,1,180.0,1,2010-06-01
15169.0,1,0,169,169,356.16999999999996,356.16999999999996,225.0,2.3959183673469386,48,1,180.0,0,2010-06-01
14685.0,8,2,19,169,4536.639999999999,567.0799999999999,246.125,3.2058823529411766,109,5,21.0,0,2010-06-01
15503.0,1,0,169,169,116.26000000000002,116.26000000000002,60.0,2.0354901960784315,50,1,180.0,0,2010-06-01
13415.0,3,2,73,171,733.17,244.39,145.33333333333334,2.533,85,2,49.0,1,2010-06-01
13026.0,3,2,34,169,696.8800000000001,232.29333333333338,222.0,1.5585,24,3,67.0,1,2010-06-01
16952.0,1,0,171,171,249.09,249.09,107.0,2.867272727272727,32,1,180.0,0,2010-06-01
13953.0,3,1,11,171,2125.0,708.3333333333334,566.6666666666666,1.25,1,3,79.0,1,2010-06-01
18172.0,10,7,11,171,3752.86,375.286,157.2,3.2578400000000007,82,5,17.333333333333332,8,2010-06-01
18268.0,5,1,34,171,1464.73,292.946,141.8,3.095454545454545,36,4,34.0,0,2010-06-01
14849.0,6,4,26,141,2948.4800000000005,491.4133333333334,376.0,2.3059999999999996,101,5,22.6,7,2010-06-01
14519.0,2,0,126,171,203.14000000000001,101.57000000000001,40.5,2.802368421052632,38,2,45.0,0,2010-06-01
14191.0,1,0,171,171,15.9,15.9,2.0,7.95,1,1,180.0,0,2010-06-01
13077.0,3,1,32,171,973.29,324.43,261.0,1.9894791666666667,85,2,69.5,1,2010-06-01
14643.0,3,2,60,171,986.0800000000002,328.6933333333334,187.33333333333334,3.9567741935483873,28,3,55.0,0,2010-06-01
12957.0,3,2,48,171,3437.2999999999997,1145.7666666666667,513.3333333333334,3.8847126436781605,161,3,61.0,2,2010-06-01
14577.0,2,0,124,171,320.79,160.395,71.5,2.6983783783783784,32,2,47.0,0,2010-06-01
17409.0,5,3,7,171,3260.02,652.004,375.2,3.0351999999999997,30,4,40.75,0,2010-06-01
16470.0,2,1,42,171,355.9599999999999,177.97999999999996,76.0,2.6233802816901397,63,2,129.0,3,2010-06-01
16191.0,1,0,171,171,348.6,348.6,188.0,1.6,8,1,180.0,1,2010-06-01
17344.0,1,0,171,171,299.73999999999995,299.73999999999995,135.0,2.656111111111111,36,1,180.0,0,2010-06-01
16365.0,3,2,53,171,778.5400000000001,259.5133333333334,96.0,3.5785714285714283,36,3,59.0,2,2010-06-01
13418.0,6,5,7,171,2854.0300000000007,475.6716666666668,312.3333333333333,3.020808080808081,84,4,32.4,2,2010-06-01
12854.0,4,1,4,171,1654.7200000000003,413.68000000000006,251.0,3.055263157894737,120,3,55.333333333333336,0,2010-06-01
15197.0,1,0,171,171,117.96000000000001,117.96000000000001,60.0,2.035,4,1,180.0,0,2010-06-01
14298.0,15,9,21,171,17912.730000000003,1194.1820000000002,1214.8666666666666,1.5457529610829102,406,4,10.357142857142858,11,2010-06-01
15144.0,3,1,47,169,1953.6000000000004,651.2000000000002,164.0,4.703333333333331,24,3,61.0,4,2010-06-01
12843.0,8,6,5,169,2024.44,253.055,124.0,4.59537037037037,53,5,23.142857142857142,9,2010-06-01
14161.0,2,1,78,169,933.7,466.85,256.5,2.2229787234042555,86,2,91.0,1,2010-06-01
14277.0,3,1,21,169,739.3899999999999,246.46333333333328,132.66666666666666,14.177741935483871,30,3,73.0,1,2010-06-01
14466.0,4,0,92,169,892.3000000000001,223.07500000000002,160.0,2.6345714285714283,47,3,25.0,1,2010-06-01
16725.0,1,0,169,169,204.73,204.73,148.0,2.601694915254237,56,1,180.0,1,2010-06-01
17799.0,5,3,46,169,1768.07,353.614,190.0,2.7880555555555553,185,4,30.5,3,2010-06-01
17910.0,1,0,169,169,261.70000000000005,261.70000000000005,121.0,3.0442307692307695,25,1,180.0,0,2010-06-01
16551.0,3,1,60,169,961.4399999999999,320.47999999999996,265.3333333333333,3.946363636363636,37,3,53.5,0,2010-06-01
15577.0,2,0,166,169,137.15,68.575,15.5,4.15,20,1,2.0,0,2010-06-01
12346.0,10,1,90,168,230.54999999999995,23.054999999999996,5.1,4.575000000000001,7,3,8.222222222222221,1,2010-06-01
12439.0,2,0,125,168,1142.88,571.44,239.0,3.706478873239436,69,2,43.0,0,2010-06-01
13462.0,3,1,80,168,526.46,175.48666666666668,107.33333333333333,2.7434285714285718,33,3,44.0,0,2010-06-01
13872.0,2,1,69,168,616.4300000000001,308.21500000000003,117.5,4.094102564102564,38,2,99.0,1,2010-06-01
13013.0,6,5,21,168,3475.6400000000003,579.2733333333334,305.5,3.117769230769231,112,4,28.8,4,2010-06-01
14977.0,1,0,168,168,31.929999999999996,31.929999999999996,17.0,2.46,4,1,180.0,0,2010-06-01
12472.0,7,4,35,168,4302.29,614.6128571428571,399.85714285714283,2.543103448275862,172,4,21.333333333333332,3,2010-06-01
16769.0,2,0,168,168,394.46000000000004,197.23000000000002,56.5,4.4215625,32,1,0.0,1,2010-06-01
17075.0,4,1,75,168,758.0799999999999,189.51999999999998,60.0,3.5540298507462684,56,4,31.0,1,2010-06-01
16190.0,3,2,3,168,986.97,328.99,153.66666666666666,3.7469230769230766,49,3,82.0,2,2010-06-01
16409.0,3,1,43,169,1161.66,387.22,244.66666666666666,2.5,152,3,62.0,2,2010-06-01
17819.0,4,1,26,169,2085.1,521.275,76.75,5.776470588235294,11,3,47.333333333333336,0,2010-06-01
15562.0,1,0,169,169,358.56,358.56,493.0,1.7885185185185188,26,1,180.0,0,2010-06-01
13087.0,1,0,169,169,313.64,313.64,86.0,5.718000000000001,15,1,180.0,0,2010-06-01
17172.0,1,0,169,169,336.82000000000005,336.82000000000005,382.0,1.2357142857142855,14,1,180.0,0,2010-06-01
16830.0,2,0,118,169,480.39,240.195,134.5,2.9996428571428573,28,2,50.0,0,2010-06-01
16127.0,1,0,169,169,145.05999999999997,145.05999999999997,68.0,2.806285714285714,35,1,180.0,0,2010-06-01
17539.0,4,2,60,169,1176.84,294.21,177.0,2.9008333333333334,132,4,35.666666666666664,0,2010-06-01
15944.0,1,0,169,169,588.4,588.4,332.0,3.4375,8,1,180.0,1,2010-06-01
17211.0,4,0,92,169,1263.0000000000002,315.75000000000006,173.0,2.9555963302752293,84,2,25.333333333333332,0,2010-06-01
14514.0,3,1,54,169,1584.4400000000003,528.1466666666668,293.0,2.4574999999999996,92,3,57.5,2,2010-06-01
17066.0,1,0,169,169,228.34,228.34,93.0,2.717777777777778,17,1,180.0,0,2010-06-01
17677.0,10,5,6,166,8499.980000000001,849.9980000000002,504.5,2.8241379310344827,160,5,17.666666666666668,7,2010-06-01
15850.0,1,0,169,169,106.65,106.65,41.0,2.8656249999999996,31,1,180.0,1,2010-06-01
13735.0,5,2,18,169,3122.63,624.5260000000001,264.6,3.066788990825688,155,5,37.25,1,2010-06-01
12681.0,11,6,5,169,6438.17,585.2881818181818,340.72727272727275,3.0591089108910894,165,6,15.9,4,2010-06-01
17802.0,3,1,42,169,1004.7,334.90000000000003,172.0,2.050087719298246,85,2,63.0,2,2010-06-01
15628.0,3,1,45,169,908.33,302.7766666666667,216.66666666666666,2.977719298245614,49,3,61.5,3,2010-06-01
15446.0,2,1,71,169,230.76999999999998,115.38499999999999,90.5,1.9136363636363636,60,2,97.0,0,2010-06-01
14525.0,5,2,10,169,1702.59,340.518,190.6,2.0619999999999994,75,5,39.25,1,2010-06-01
14751.0,2,0,127,169,126.45000000000002,63.22500000000001,32.5,2.635714285714286,7,2,41.0,0,2010-06-01
12683.0,4,1,18,169,2290.08,572.52,380.5,2.5750925925925934,88,3,49.666666666666664,0,2010-06-01
17290.0,2,1,66,169,158.98999999999998,79.49499999999999,85.5,2.582142857142857,28,2,102.0,2,2010-06-01
13047.0,6,4,7,166,3017.2200000000003,502.87000000000006,179.33333333333334,5.538818181818184,76,5,31.2,6,2010-06-01
14032.0,3,0,126,168,922.98,307.66,400.6666666666667,1.531555555555556,27,2,21.0,1,2010-06-01
16197.0,3,2,34,166,800.8000000000001,266.93333333333334,239.66666666666666,2.5095555555555555,39,3,65.5,6,2010-06-01
13082.0,5,3,7,160,1941.6200000000001,388.324,449.2,2.382608695652173,18,3,37.75,4,2010-06-01
15064.0,2,1,18,160,648.78,324.39,151.0,6.127,38,2,141.0,1,2010-06-01
14151.0,2,0,116,159,679.45,339.725,202.5,2.928181818181818,44,2,43.0,0,2010-06-01
12539.0,2,0,159,159,5149.0599999999995,2574.5299999999997,1064.0,3.2897101449275366,104,1,0.0,0,2010-06-01
13287.0,3,1,46,147,781.59,260.53000000000003,143.0,3.0541509433962264,46,3,50.5,0,2010-06-01
13821.0,3,0,136,147,660.55,220.1833333333333,66.33333333333333,4.052386363636364,82,1,4.5,0,2010-06-01
16792.0,2,1,31,147,367.19,183.595,93.5,2.5660869565217395,67,2,116.0,0,2010-06-01
17807.0,2,1,22,147,301.62,150.81,94.5,2.252835820895522,67,2,125.0,0,2010-06-01
14477.0,1,0,147,147,165.0,165.0,100.0,1.65,1,1,180.0,1,2010-06-01
14839.0,2,1,22,147,609.0800000000002,304.5400000000001,245.0,2.4373584905660377,51,2,124.0,0,2010-06-01
17950.0,2,1,12,147,305.9800000000001,152.99000000000004,58.5,3.4560714285714282,28,2,134.0,1,2010-06-01
16875.0,3,2,7,146,1482.31,494.1033333333333,221.66666666666666,4.317654320987654,72,3,69.0,1,2010-06-01
13901.0,3,1,46,146,1416.16,472.05333333333334,346.3333333333333,2.6010344827586205,86,3,50.0,6,2010-06-01
14198.0,2,0,103,146,282.89,141.445,33.5,5.795555555555556,15,2,43.0,2,2010-06-01
15521.0,3,2,54,146,1259.61,419.86999999999995,264.0,3.0864615384615384,49,2,46.0,2,2010-06-01
18171.0,2,1,74,146,607.7500000000001,303.87500000000006,126.0,4.1010526315789475,18,2,72.0,2,2010-06-01
16017.0,3,1,74,146,927.35,309.1166666666667,119.66666666666667,3.4709375,58,2,35.5,0,2010-06-01
18190.0,3,1,46,160,461.15999999999997,153.72,116.66666666666667,2.2762962962962963,23,3,56.5,0,2010-06-01
13253.0,1,0,146,146,974.39,974.39,883.0,1.6376000000000002,25,1,180.0,0,2010-06-01
12440.0,1,0,160,160,568.51,568.51,255.0,4.550476190476191,21,1,180.0,0,2010-06-01
17888.0,8,4,6,161,777.0400000000001,97.13000000000001,51.625,2.8339393939393935,63,5,21.571428571428573,4,2010-06-01
13781.0,2,1,35,164,650.99,325.495,135.0,3.5335,39,2,128.0,0,2010-06-01
16592.0,4,2,6,164,1354.96,338.74,192.5,2.7723287671232875,59,4,51.666666666666664,5,2010-06-01
18252.0,4,1,66,164,836.92,209.23,167.0,3.5605882352941176,33,3,32.333333333333336,1,2010-06-01
14105.0,2,1,53,164,2090.35,1045.175,589.0,2.8445569620253157,75,2,110.0,0,2010-06-01
13847.0,1,0,162,162,310.71999999999997,310.71999999999997,96.0,5.931052631578948,19,1,180.0,0,2010-06-01
15518.0,5,3,7,162,1598.07,319.614,206.0,2.7968926553672313,136,4,38.5,1,2010-06-01
17624.0,1,0,162,162,316.83,316.83,133.0,4.782727272727272,22,1,180.0,0,2010-06-01
13871.0,2,1,64,162,853.0,426.5,203.5,3.4504651162790694,38,2,97.0,1,2010-06-01
12609.0,3,2,4,162,1025.75,341.9166666666667,125.0,4.48586956521739,35,3,78.5,1,2010-06-01
14404.0,6,3,21,162,1114.29,185.715,110.83333333333333,3.7328571428571427,50,5,27.8,1,2010-06-01
13111.0,1,0,161,161,321.88000000000005,321.88000000000005,180.0,1.9716666666666665,12,1,180.0,0,2010-06-01
16282.0,1,0,161,161,270.0,270.0,76.0,5.3125,8,1,180.0,1,2010-06-01
13510.0,3,1,36,161,1312.79,437.59666666666664,242.33333333333334,3.443614457831326,78,3,62.0,2,2010-06-01
14119.0,1,0,161,161,66.48,66.48,120.0,0.96,3,1,180.0,0,2010-06-01
17182.0,1,0,161,161,178.5,178.5,30.0,5.95,2,1,180.0,0,2010-06-01
14819.0,1,0,161,161,29.79,29.79,23.0,1.7200000000000002,11,1,180.0,1,2010-06-01
14480.0,1,0,161,161,303.85,303.85,151.0,3.5735294117647056,17,1,180.0,0,2010-06-01
18251.0,4,3,53,160,10724.67,2681.1675,4031.5,1.0383333333333336,53,3,35.0,2,2010-06-01
14969.0,1,0,146,146,906.23,906.23,665.0,3.2392307692307694,13,1,180.0,0,2010-06-01
15865.0,1,0,146,146,706.55,706.55,510.0,3.2042105263157894,57,1,180.0,0,2010-06-01
13610.0,4,2,12,146,713.73,178.4325,74.25,2.963203125,109,3,44.0,1,2010-06-01
12648.0,2,1,83,144,311.79999999999995,155.89999999999998,84.5,3.8705555555555557,16,2,60.0,0,2010-06-01
15586.0,3,1,35,143,1139.1,379.7,446.0,1.5799999999999998,30,3,54.0,0,2010-06-01
14045.0,3,2,31,143,3018.48,1006.16,658.6666666666666,1.799375,14,3,55.5,7,2010-06-01
13360.0,2,0,137,143,715.1500000000001,357.57500000000005,150.5,2.991304347826087,22,1,6.0,1,2010-06-01
15827.0,8,6,4,143,1059.1000000000001,132.38750000000002,65.0,5.49655172413793,42,5,19.428571428571427,4,2010-06-01
13854.0,7,4,18,143,1785.47,255.06714285714287,111.42857142857143,3.3831428571428566,27,5,20.5,1,2010-06-01
16103.0,6,4,12,143,1557.88,259.6466666666667,83.66666666666667,4.1263265306122445,37,5,26.0,7,2010-06-01
15607.0,7,4,4,143,1534.01,219.1442857142857,165.71428571428572,2.613,80,4,22.833333333333332,1,2010-06-01
16027.0,7,3,24,143,961.1,137.3,115.42857142857143,4.002941176470588,10,5,19.166666666666668,0,2010-06-01
14327.0,3,1,73,143,945.32,315.1066666666667,247.66666666666666,1.9948214285714287,54,3,34.5,0,2010-06-01
18170.0,3,1,84,143,874.05,291.34999999999997,138.33333333333334,4.4474285714285715,26,3,28.5,1,2010-06-01
14016.0,4,2,47,143,3881.2200000000003,970.3050000000001,477.75,3.084013157894737,138,4,31.666666666666668,2,2010-06-01
13044.0,8,5,5,143,3460.0,432.5,215.0,3.50956043956044,244,5,19.0,2,2010-06-01
14869.0,2,0,106,166,1120.56,560.28,438.0,2.09975,111,2,60.0,1,2010-06-01
14573.0,1,0,143,143,236.79999999999995,236.79999999999995,52.0,5.075,28,1,180.0,3,2010-06-01
13259.0,6,3,15,141,805.3100000000002,134.21833333333336,43.166666666666664,3.505238095238096,141,4,24.8,0,2010-06-01
16109.0,1,0,141,141,327.6,327.6,480.0,0.6792307692307691,13,1,180.0,0,2010-06-01
16057.0,2,0,98,144,1265.43,632.715,318.0,3.4582051282051274,76,2,45.0,1,2010-06-01
12678.0,3,1,25,144,8874.669999999998,2958.223333333333,2148.6666666666665,3.201848739495798,100,2,59.0,3,2010-06-01
15152.0,1,0,144,144,518.1400000000001,518.1400000000001,290.0,1.9565517241379313,29,1,180.0,0,2010-06-01
14465.0,5,2,35,144,1853.46,370.692,340.4,1.8279591836734694,29,4,26.75,2,2010-06-01
13965.0,2,0,112,146,786.0100000000001,393.00500000000005,186.5,3.4028571428571426,21,2,34.0,1,2010-06-01
14954.0,1,0,146,146,167.26999999999998,167.26999999999998,92.0,2.9502439024390243,41,1,180.0,0,2010-06-01
14210.0,4,3,12,145,1850.6200000000001,462.65500000000003,188.0,3.6049,70,4,44.0,5,2010-06-01
17362.0,4,2,53,145,522.87,130.7175,59.75,3.1951898734177213,62,4,30.333333333333332,0,2010-06-01
14194.0,7,5,1,145,3723.73,531.9614285714285,334.57142857142856,2.7802162162162163,164,4,23.833333333333332,4,2010-06-01
18008.0,7,4,13,145,1473.8899999999999,210.55571428571426,88.57142857142857,3.5702222222222213,41,5,21.5,3,2010-06-01
17753.0,1,0,145,145,30.45,30.45,19.0,3.483333333333333,3,1,180.0,2,2010-06-01
17941.0,3,1,33,145,1128.72,376.24,285.3333333333333,2.1839999999999997,3,3,55.5,0,2010-06-01
13327.0,6,3,7,164,2986.8500000000004,497.8083333333334,244.66666666666666,3.2289843750000005,96,5,30.6,3,2010-06-01
